"","toCode","fromCode","rate","dis","orgGDP","amount","Province","Population","Birth_Rate","Avg_Life","GDP_PC","Unemploy_Rate","Flat_Rates","Price_Rates","City_Income","Country_income","Green_Rate","Disasters","Stu_Rate_H","Low_Income","Low_Income_Insurance","Flat_Rates_Change"
"286",42,32,0.00298864315600717,"614",62290,10,"湖北省",5758,10.39,74.87,34197,4.1,4486.39,105.8,18373.9,6897.9,6.21,580,2991,137.2,252,0.198608068
"287",43,32,0.00209205020920502,"927",62290,7,"湖南省",6596,13.35,74.7,29880,4.2,3790.26,105.5,18844.1,6567.1,4.96,8844,2054,145.1,214,0.204787031
"288",44,32,0.0113568439928273,"1462",62290,38,"广东省",10505,10.45,76.49,50807,2.5,7879.17,105.3,26897.5,9371.7,41.06,100,1978,40,254,0.052520705
"289",45,32,0,"1783",62290,0,"广西壮族自治区",4645,13.71,75.11,25326,3.5,3772.47,105.9,18854.1,5231.3,6.45,411,1688,57.3,228,0.059087591
"290",46,32,0,"2017",62290,0,"海南省",877,14.72,76.3,28898,1.7,8943.45,106.1,18369,6446,4.98,107,2079,17.1,250,0.023863766
"291",50,32,0,"1651",62290,0,"重庆市",2919,9.88,75.7,34500,3.5,4733.84,105.3,20249.7,6480.4,4.39,133,2522,56.9,256,0.105779024
"292",51,32,0,"1970",62290,0,"四川省",8050,9.79,74.75,26133,4.2,4917.88,105.3,17899.1,6128.6,7.74,1997,1904,189.3,210,0.188467859
"293",52,32,0,"1844",62290,0,"贵州省",3469,13.31,71.1,16413,3.6,3888.78,105.1,16495,4145.4,3.05,214,1254,54.3,212,0.158409294
"294",53,32,0,"2402",62290,0,"云南省",4631,12.71,69.54,19265,4.1,3635.38,104.9,18575.6,4722,3.19,346,1520,93.1,206,0.151165294
"295",54,32,0,"3880",62290,0,"西藏自治区",303,15.39,68.17,20077,3.2,3474.51,105,16195.6,4904.3,0.29,139,1446,4.3,306,0.19976174
"296",61,32,0,"1174",62290,0,"陕西省",3743,9.75,74.68,33464,3.6,4949.2,105.7,18245.2,5027.9,2.82,667,3378,84.6,284,0.316626762
"297",62,32,0,"1729",62290,0,"甘肃省",2564,12.08,72.23,19595,3.1,3318.24,105.9,14988.7,3909.4,1.63,115,2041,88.1,189,0.090808679
"298",63,32,0,"2029",62290,0,"青海省",568,14.43,69.96,29522,3.8,3248.08,106.1,15603.3,4608.5,0.39,19,1082,23.5,232,0.080891847
"299",64,32,0,"1815",62290,0,"宁夏回族自治区",639,13.65,73.38,33043,4.4,3732.19,106.3,17578.9,5410,1.84,4,1912,20.8,212,0.129597458
"300",65,32,0,"3652",62290,0,"新疆维吾尔自治区",2209,14.99,72.35,30087,3.2,3548.79,105.9,15513.6,5442.2,4.41,24,1521,96,183,0.149591837
"301",11,33,0.0740524781341108,"1322",59249,127,"北京市",2019,8.29,80.18,81658,1.4,16851.95,105.6,32903,14735.7,6.35,13,5613,11.7,430,-0.052302891
"302",12,33,0.0478134110787172,"1240",59249,82,"天津市",1355,8.58,78.89,85213,3.6,8744.77,104.9,26920.9,12321.2,2.17,0,4329,18,450,0.062547995
"303",13,33,0.0151603498542274,"1200",59249,26,"河北省",7241,13.02,74.97,33969,3.8,3982.85,105.7,18292.2,7119.7,7.11,18,2006,88.1,265,0.125416784
"304",14,33,0.0349854227405248,"1370",59249,60,"山西省",3593,10.47,74.92,31357,3.5,3432.71,105.2,18123.9,5601.4,3.25,14,2202,91.7,231,-0.015569257
"305",15,33,0.00641399416909621,"1802",59249,11,"内蒙古自治区",2482,8.94,74.44,57974,3.8,3782.93,105.6,20407.6,6641.6,4.11,8,1920,84.8,299,0.074390798
"306",21,33,0.0169096209912536,"1800",59249,29,"辽宁省",4383,5.71,76.38,50760,3.7,4732.65,105.2,20466.8,8296.5,9.6,291,2712,118.6,296,0.050532741
"307",22,33,0.0104956268221574,"2173",59249,18,"吉林省",2749,6.53,76.18,38460,3.7,4363.89,105.2,17796.6,7510,3.87,15,2807,115.6,228,0.196569783
"308",23,33,0.00466472303206997,"2425",59249,8,"黑龙江省",3834,6.99,75.98,32819,4.1,3966.4,105.8,15696.2,7590.7,7.22,1,2409,155.6,240,0.066523259
"309",31,33,0.551603498542274,"178",59249,946,"上海市",2347,6.97,80.26,82560,3.5,14603.24,105.2,36230.5,16053.8,12.23,0,3556,32.4,450,0.009626659
"310",32,33,0.0653061224489796,"278",59249,112,"江苏省",7899,9.59,76.63,62290,3.2,6554.41,105.3,26340.7,10805,23.75,52,2824,40.9,342,0.122138332
"311",34,33,0.0309037900874636,"419",59249,53,"安徽省",5968,12.23,75.08,25659,3.7,4776.1,105.6,18606.1,6232.2,7.6,175,2007,84.2,254,0.135814507
"312",35,33,0.0075801749271137,"688",59249,13,"福建省",3720,11.41,75.76,47377,3.7,7764.29,105.3,24907.4,8778.6,5.08,102,2200,18.1,218,0.241094949
"313",36,33,0.0419825072886297,"562",59249,72,"江西省",4488,13.48,74.33,26150,3,4147.7,105.2,17494.9,6891.6,4.51,660,2212,98.1,244,0.319243003
"314",37,33,0.0110787172011662,"929",59249,19,"山东省",9637,11.5,76.46,47335,3.4,4447.73,105,22791.8,8342.1,16.56,27,2191,60.6,286,0.127720588
"315",41,33,0.0157434402332362,"941",59249,27,"河南省",9388,11.56,74.57,28661,3.4,3500.8,105.6,18194.8,6604,6.96,49,1901,141.9,202,0.150821828
"316",42,33,0.0157434402332362,"860",59249,27,"湖北省",5758,10.39,74.87,34197,4.1,4486.39,105.8,18373.9,6897.9,6.21,580,2991,137.2,252,0.198608068
"317",43,33,0.0110787172011662,"971",59249,19,"湖南省",6596,13.35,74.7,29880,4.2,3790.26,105.5,18844.1,6567.1,4.96,8844,2054,145.1,214,0.204787031
"318",44,33,0.0384839650145773,"1352",59249,66,"广东省",10505,10.45,76.49,50807,2.5,7879.17,105.3,26897.5,9371.7,41.06,100,1978,40,254,0.052520705
"319",45,33,0,"1706",59249,0,"广西壮族自治区",4645,13.71,75.11,25326,3.5,3772.47,105.9,18854.1,5231.3,6.45,411,1688,57.3,228,0.059087591
"320",46,33,0,"1947",59249,0,"海南省",877,14.72,76.3,28898,1.7,8943.45,106.1,18369,6446,4.98,107,2079,17.1,250,0.023863766
"321",50,33,0,"1897",59249,0,"重庆市",2919,9.88,75.7,34500,3.5,4733.84,105.3,20249.7,6480.4,4.39,133,2522,56.9,256,0.105779024
"322",51,33,0,"2179",59249,0,"四川省",8050,9.79,74.75,26133,4.2,4917.88,105.3,17899.1,6128.6,7.74,1997,1904,189.3,210,0.188467859
"323",52,33,0,"1763",59249,0,"贵州省",3469,13.31,71.1,16413,3.6,3888.78,105.1,16495,4145.4,3.05,214,1254,54.3,212,0.158409294
"324",53,33,0,"2343",59249,0,"云南省",4631,12.71,69.54,19265,4.1,3635.38,104.9,18575.6,4722,3.19,346,1520,93.1,206,0.151165294
"325",54,33,0,"4155",59249,0,"西藏自治区",303,15.39,68.17,20077,3.2,3474.51,105,16195.6,4904.3,0.29,139,1446,4.3,306,0.19976174
"326",61,33,0,"1379",59249,0,"陕西省",3743,9.75,74.68,33464,3.6,4949.2,105.7,18245.2,5027.9,2.82,667,3378,84.6,284,0.316626762
"327",62,33,0,"2005",59249,0,"甘肃省",2564,12.08,72.23,19595,3.1,3318.24,105.9,14988.7,3909.4,1.63,115,2041,88.1,189,0.090808679
"328",63,33,0,"2239",59249,0,"青海省",568,14.43,69.96,29522,3.8,3248.08,106.1,15603.3,4608.5,0.39,19,1082,23.5,232,0.080891847
"329",64,33,0,"2091",59249,0,"宁夏回族自治区",639,13.65,73.38,33043,4.4,3732.19,106.3,17578.9,5410,1.84,4,1912,20.8,212,0.129597458
"330",65,33,0,"3928",59249,0,"新疆维吾尔自治区",2209,14.99,72.35,30087,3.2,3548.79,105.9,15513.6,5442.2,4.41,24,1521,96,183,0.149591837
"331",11,34,0.0605737158105404,"1037",25659,454,"北京市",2019,8.29,80.18,81658,1.4,16851.95,105.6,32903,14735.7,6.35,13,5613,11.7,430,-0.052302891
"332",12,34,0.0213475650433622,"1217",25659,160,"天津市",1355,8.58,78.89,85213,3.6,8744.77,104.9,26920.9,12321.2,2.17,0,4329,18,450,0.062547995
"333",13,34,0.00747164776517678,"915",25659,56,"河北省",7241,13.02,74.97,33969,3.8,3982.85,105.7,18292.2,7119.7,7.11,18,2006,88.1,265,0.125416784
"334",14,34,0.00493662441627752,"1051",25659,37,"山西省",3593,10.47,74.92,31357,3.5,3432.71,105.2,18123.9,5601.4,3.25,14,2202,91.7,231,-0.015569257
"335",15,34,0.00173448965977318,"1518",25659,13,"内蒙古自治区",2482,8.94,74.44,57974,3.8,3782.93,105.6,20407.6,6641.6,4.11,8,1920,84.8,299,0.074390798
"336",21,34,0.00840560373582388,"1587",25659,63,"辽宁省",4383,5.71,76.38,50760,3.7,4732.65,105.2,20466.8,8296.5,9.6,291,2712,118.6,296,0.050532741
"337",22,34,0.00600400266844563,"1888",25659,45,"吉林省",2749,6.53,76.18,38460,3.7,4363.89,105.2,17796.6,7510,3.87,15,2807,115.6,228,0.196569783
"338",23,34,0.00293529019346231,"2140",25659,22,"黑龙江省",3834,6.99,75.98,32819,4.1,3966.4,105.8,15696.2,7590.7,7.22,1,2409,155.6,240,0.066523259
"339",31,34,0.583855903935957,"467",25659,4376,"上海市",2347,6.97,80.26,82560,3.5,14603.24,105.2,36230.5,16053.8,12.23,0,3556,32.4,450,0.009626659
"340",32,34,0.12501667778519,"173",25659,937,"江苏省",7899,9.59,76.63,62290,3.2,6554.41,105.3,26340.7,10805,23.75,52,2824,40.9,342,0.122138332
"341",33,34,0.124082721814543,"419",25659,930,"浙江省",5463,9.47,77.73,59249,3.1,9838.06,105.4,30970.7,13070.7,10.52,679,2218,8.8,367,0.062655001
"342",35,34,0.0112074716477652,"999",25659,84,"福建省",3720,11.41,75.76,47377,3.7,7764.29,105.3,24907.4,8778.6,5.08,102,2200,18.1,218,0.241094949
"343",36,34,0.0076050700466978,"509",25659,57,"江西省",4488,13.48,74.33,26150,3,4147.7,105.2,17494.9,6891.6,4.51,660,2212,98.1,244,0.319243003
"344",37,34,0.00453635757171448,"660",25659,34,"山东省",9637,11.5,76.46,47335,3.4,4447.73,105,22791.8,8342.1,16.56,27,2191,60.6,286,0.127720588
"345",41,34,0.00507004669779853,"622",25659,38,"河南省",9388,11.56,74.57,28661,3.4,3500.8,105.6,18194.8,6604,6.96,49,1901,141.9,202,0.150821828
"346",42,34,0.00520346897931955,"457",25659,39,"湖北省",5758,10.39,74.87,34197,4.1,4486.39,105.8,18373.9,6897.9,6.21,580,2991,137.2,252,0.198608068
"347",43,34,0.00213475650433622,"771",25659,16,"湖南省",6596,13.35,74.7,29880,4.2,3790.26,105.5,18844.1,6567.1,4.96,8844,2054,145.1,214,0.204787031
"348",44,34,0.0178785857238159,"1268",25659,134,"广东省",10505,10.45,76.49,50807,2.5,7879.17,105.3,26897.5,9371.7,41.06,100,1978,40,254,0.052520705
"349",45,34,0,"1626",25659,0,"广西壮族自治区",4645,13.71,75.11,25326,3.5,3772.47,105.9,18854.1,5231.3,6.45,411,1688,57.3,228,0.059087591
"350",46,34,0,"1868",25659,0,"海南省",877,14.72,76.3,28898,1.7,8943.45,106.1,18369,6446,4.98,107,2079,17.1,250,0.023863766
"351",50,34,0,"1449",25659,0,"重庆市",2919,9.88,75.7,34500,3.5,4733.84,105.3,20249.7,6480.4,4.39,133,2522,56.9,256,0.105779024
"352",51,34,0,"1860",25659,0,"四川省",8050,9.79,74.75,26133,4.2,4917.88,105.3,17899.1,6128.6,7.74,1997,1904,189.3,210,0.188467859
"353",52,34,0,"1688",25659,0,"贵州省",3469,13.31,71.1,16413,3.6,3888.78,105.1,16495,4145.4,3.05,214,1254,54.3,212,0.158409294
"354",53,34,0,"2245",25659,0,"云南省",4631,12.71,69.54,19265,4.1,3635.38,104.9,18575.6,4722,3.19,346,1520,93.1,206,0.151165294
"355",54,34,0,"3836",25659,0,"西藏自治区",303,15.39,68.17,20077,3.2,3474.51,105,16195.6,4904.3,0.29,139,1446,4.3,306,0.19976174
"356",61,34,0,"1104",25659,0,"陕西省",3743,9.75,74.68,33464,3.6,4949.2,105.7,18245.2,5027.9,2.82,667,3378,84.6,284,0.316626762
"357",62,34,0,"1685",25659,0,"甘肃省",2564,12.08,72.23,19595,3.1,3318.24,105.9,14988.7,3909.4,1.63,115,2041,88.1,189,0.090808679
"358",63,34,0,"1920",25659,0,"青海省",568,14.43,69.96,29522,3.8,3248.08,106.1,15603.3,4608.5,0.39,19,1082,23.5,232,0.080891847
"359",64,34,0,"1771",25659,0,"宁夏回族自治区",639,13.65,73.38,33043,4.4,3732.19,106.3,17578.9,5410,1.84,4,1912,20.8,212,0.129597458
"360",65,34,0,"3609",25659,0,"新疆维吾尔自治区",2209,14.99,72.35,30087,3.2,3548.79,105.9,15513.6,5442.2,4.41,24,1521,96,183,0.149591837
"361",11,35,0.0699198834668609,"1981",47377,96,"北京市",2019,8.29,80.18,81658,1.4,16851.95,105.6,32903,14735.7,6.35,13,5613,11.7,430,-0.052302891
"362",12,35,0.0152949745083758,"1891",47377,21,"天津市",1355,8.58,78.89,85213,3.6,8744.77,104.9,26920.9,12321.2,2.17,0,4329,18,450,0.062547995
"363",13,35,0.0160233066278223,"1859",47377,22,"河北省",7241,13.02,74.97,33969,3.8,3982.85,105.7,18292.2,7119.7,7.11,18,2006,88.1,265,0.125416784
"364",14,35,0.0189366351056082,"1882",47377,26,"山西省",3593,10.47,74.92,31357,3.5,3432.71,105.2,18123.9,5601.4,3.25,14,2202,91.7,231,-0.015569257
"365",15,35,0.00509832483612527,"2401",47377,7,"内蒙古自治区",2482,8.94,74.44,57974,3.8,3782.93,105.6,20407.6,6641.6,4.11,8,1920,84.8,299,0.074390798
"366",21,35,0.00728332119446468,"2533",47377,10,"辽宁省",4383,5.71,76.38,50760,3.7,4732.65,105.2,20466.8,8296.5,9.6,291,2712,118.6,296,0.050532741
"367",22,35,0.00801165331391114,"2831",47377,11,"吉林省",2749,6.53,76.18,38460,3.7,4363.89,105.2,17796.6,7510,3.87,15,2807,115.6,228,0.196569783
"368",23,35,0.0116533139111435,"3083",47377,16,"黑龙江省",3834,6.99,75.98,32819,4.1,3966.4,105.8,15696.2,7590.7,7.22,1,2409,155.6,240,0.066523259
"369",31,35,0.464675892206846,"836",47377,638,"上海市",2347,6.97,80.26,82560,3.5,14603.24,105.2,36230.5,16053.8,12.23,0,3556,32.4,450,0.009626659
"370",32,35,0.0429715950473416,"966",47377,59,"江苏省",7899,9.59,76.63,62290,3.2,6554.41,105.3,26340.7,10805,23.75,52,2824,40.9,342,0.122138332
"371",33,35,0.0458849235251275,"688",47377,63,"浙江省",5463,9.47,77.73,59249,3.1,9838.06,105.4,30970.7,13070.7,10.52,679,2218,8.8,367,0.062655001
"372",34,35,0.021849963583394,"999",47377,30,"安徽省",5968,12.23,75.08,25659,3.7,4776.1,105.6,18606.1,6232.2,7.6,175,2007,84.2,254,0.135814507
"373",36,35,0.0517115804806992,"582",47377,71,"江西省",4488,13.48,74.33,26150,3,4147.7,105.2,17494.9,6891.6,4.51,660,2212,98.1,244,0.319243003
"374",37,35,0.00873998543335761,"1580",47377,12,"山东省",9637,11.5,76.46,47335,3.4,4447.73,105,22791.8,8342.1,16.56,27,2191,60.6,286,0.127720588
"375",41,35,0.0291332847778587,"1452",47377,40,"河南省",9388,11.56,74.57,28661,3.4,3500.8,105.6,18194.8,6604,6.96,49,1901,141.9,202,0.150821828
"376",42,35,0.0182083029861617,"924",47377,25,"湖北省",5758,10.39,74.87,34197,4.1,4486.39,105.8,18373.9,6897.9,6.21,580,2991,137.2,252,0.198608068
"377",43,35,0.00946831755280408,"967",47377,13,"湖南省",6596,13.35,74.7,29880,4.2,3790.26,105.5,18844.1,6567.1,4.96,8844,2054,145.1,214,0.204787031
"378",44,35,0.155134741442098,"901",47377,213,"广东省",10505,10.45,76.49,50807,2.5,7879.17,105.3,26897.5,9371.7,41.06,100,1978,40,254,0.052520705
"379",45,35,0,"1615",47377,0,"广西壮族自治区",4645,13.71,75.11,25326,3.5,3772.47,105.9,18854.1,5231.3,6.45,411,1688,57.3,228,0.059087591
"380",46,35,0,"1497",47377,0,"海南省",877,14.72,76.3,28898,1.7,8943.45,106.1,18369,6446,4.98,107,2079,17.1,250,0.023863766
"381",50,35,0,"1962",47377,0,"重庆市",2919,9.88,75.7,34500,3.5,4733.84,105.3,20249.7,6480.4,4.39,133,2522,56.9,256,0.105779024
"382",51,35,0,"2341",47377,0,"四川省",8050,9.79,74.75,26133,4.2,4917.88,105.3,17899.1,6128.6,7.74,1997,1904,189.3,210,0.188467859
"383",52,35,0,"1756",47377,0,"贵州省",3469,13.31,71.1,16413,3.6,3888.78,105.1,16495,4145.4,3.05,214,1254,54.3,212,0.158409294
"384",53,35,0,"2478",47377,0,"云南省",4631,12.71,69.54,19265,4.1,3635.38,104.9,18575.6,4722,3.19,346,1520,93.1,206,0.151165294
"385",54,35,0,"4447",47377,0,"西藏自治区",303,15.39,68.17,20077,3.2,3474.51,105,16195.6,4904.3,0.29,139,1446,4.3,306,0.19976174
"386",61,35,0,"1699",47377,0,"陕西省",3743,9.75,74.68,33464,3.6,4949.2,105.7,18245.2,5027.9,2.82,667,3378,84.6,284,0.316626762
"387",62,35,0,"2332",47377,0,"甘肃省",2564,12.08,72.23,19595,3.1,3318.24,105.9,14988.7,3909.4,1.63,115,2041,88.1,189,0.090808679
"388",63,35,0,"2566",47377,0,"青海省",568,14.43,69.96,29522,3.8,3248.08,106.1,15603.3,4608.5,0.39,19,1082,23.5,232,0.080891847
"389",64,35,0,"2418",47377,0,"宁夏回族自治区",639,13.65,73.38,33043,4.4,3732.19,106.3,17578.9,5410,1.84,4,1912,20.8,212,0.129597458
"390",65,35,0,"4255",47377,0,"新疆维吾尔自治区",2209,14.99,72.35,30087,3.2,3548.79,105.9,15513.6,5442.2,4.41,24,1521,96,183,0.149591837
"391",11,36,0.0544105523495466,"1458",26150,132,"北京市",2019,8.29,80.18,81658,1.4,16851.95,105.6,32903,14735.7,6.35,13,5613,11.7,430,-0.052302891
"392",12,36,0.00700741962077494,"1406",26150,17,"天津市",1355,8.58,78.89,85213,3.6,8744.77,104.9,26920.9,12321.2,2.17,0,4329,18,450,0.062547995
"393",13,36,0.00453421269579555,"1278",26150,11,"河北省",7241,13.02,74.97,33969,3.8,3982.85,105.7,18292.2,7119.7,7.11,18,2006,88.1,265,0.125416784
"394",14,36,0.00370981038746909,"1389",26150,9,"山西省",3593,10.47,74.92,31357,3.5,3432.71,105.2,18123.9,5601.4,3.25,14,2202,91.7,231,-0.015569257
"395",15,36,0.00206100577081616,"1906",26150,5,"内蒙古自治区",2482,8.94,74.44,57974,3.8,3782.93,105.6,20407.6,6641.6,4.11,8,1920,84.8,299,0.074390798
"396",21,36,0.00659521846661171,"2045",26150,16,"辽宁省",4383,5.71,76.38,50760,3.7,4732.65,105.2,20466.8,8296.5,9.6,291,2712,118.6,296,0.050532741
"397",22,36,0.00206100577081616,"2341",26150,5,"吉林省",2749,6.53,76.18,38460,3.7,4363.89,105.2,17796.6,7510,3.87,15,2807,115.6,228,0.196569783
"398",23,36,0.000824402308326463,"2591",26150,2,"黑龙江省",3834,6.99,75.98,32819,4.1,3966.4,105.8,15696.2,7590.7,7.22,1,2409,155.6,240,0.066523259
"399",31,36,0.329348722176422,"775",26150,799,"上海市",2347,6.97,80.26,82560,3.5,14603.24,105.2,36230.5,16053.8,12.23,0,3556,32.4,450,0.009626659
"400",32,36,0.0399835119538335,"632",26150,97,"江苏省",7899,9.59,76.63,62290,3.2,6554.41,105.3,26340.7,10805,23.75,52,2824,40.9,342,0.122138332
"401",33,36,0.206512778235779,"562",26150,501,"浙江省",5463,9.47,77.73,59249,3.1,9838.06,105.4,30970.7,13070.7,10.52,679,2218,8.8,367,0.062655001
"402",34,36,0.0115416323165705,"509",26150,28,"安徽省",5968,12.23,75.08,25659,3.7,4776.1,105.6,18606.1,6232.2,7.6,175,2007,84.2,254,0.135814507
"403",35,36,0.110469909315746,"582",26150,268,"福建省",3720,11.41,75.76,47377,3.7,7764.29,105.3,24907.4,8778.6,5.08,102,2200,18.1,218,0.241094949
"404",37,36,0.00164880461665293,"1095",26150,4,"山东省",9637,11.5,76.46,47335,3.4,4447.73,105,22791.8,8342.1,16.56,27,2191,60.6,286,0.127720588
"405",41,36,0.00247320692497939,"961",26150,6,"河南省",9388,11.56,74.57,28661,3.4,3500.8,105.6,18194.8,6604,6.96,49,1901,141.9,202,0.150821828
"406",42,36,0.0127782357790602,"434",26150,31,"湖北省",5758,10.39,74.87,34197,4.1,4486.39,105.8,18373.9,6897.9,6.21,580,2991,137.2,252,0.198608068
"407",43,36,0.0140148392415499,"453",26150,34,"湖南省",6596,13.35,74.7,29880,4.2,3790.26,105.5,18844.1,6567.1,4.96,8844,2054,145.1,214,0.204787031
"408",44,36,0.19002473206925,"835",26150,461,"广东省",10505,10.45,76.49,50807,2.5,7879.17,105.3,26897.5,9371.7,41.06,100,1978,40,254,0.052520705
"409",45,36,0,"1185",26150,0,"广西壮族自治区",4645,13.71,75.11,25326,3.5,3772.47,105.9,18854.1,5231.3,6.45,411,1688,57.3,228,0.059087591
"410",46,36,0,"1426",26150,0,"海南省",877,14.72,76.3,28898,1.7,8943.45,106.1,18369,6446,4.98,107,2079,17.1,250,0.023863766
"411",50,36,0,"1400",26150,0,"重庆市",2919,9.88,75.7,34500,3.5,4733.84,105.3,20249.7,6480.4,4.39,133,2522,56.9,256,0.105779024
"412",51,36,0,"1844",26150,0,"四川省",8050,9.79,74.75,26133,4.2,4917.88,105.3,17899.1,6128.6,7.74,1997,1904,189.3,210,0.188467859
"413",52,36,0,"1242",26150,0,"贵州省",3469,13.31,71.1,16413,3.6,3888.78,105.1,16495,4145.4,3.05,214,1254,54.3,212,0.158409294
"414",53,36,0,"1822",26150,0,"云南省",4631,12.71,69.54,19265,4.1,3635.38,104.9,18575.6,4722,3.19,346,1520,93.1,206,0.151165294
"415",54,36,0,"3885",26150,0,"西藏自治区",303,15.39,68.17,20077,3.2,3474.51,105,16195.6,4904.3,0.29,139,1446,4.3,306,0.19976174
"416",61,36,0,"1205",26150,0,"陕西省",3743,9.75,74.68,33464,3.6,4949.2,105.7,18245.2,5027.9,2.82,667,3378,84.6,284,0.316626762
"417",62,36,0,"1835",26150,0,"甘肃省",2564,12.08,72.23,19595,3.1,3318.24,105.9,14988.7,3909.4,1.63,115,2041,88.1,189,0.090808679
"418",63,36,0,"2068",26150,0,"青海省",568,14.43,69.96,29522,3.8,3248.08,106.1,15603.3,4608.5,0.39,19,1082,23.5,232,0.080891847
"419",64,36,0,"1921",26150,0,"宁夏回族自治区",639,13.65,73.38,33043,4.4,3732.19,106.3,17578.9,5410,1.84,4,1912,20.8,212,0.129597458
"420",65,36,0,"3647",26150,0,"新疆维吾尔自治区",2209,14.99,72.35,30087,3.2,3548.79,105.9,15513.6,5442.2,4.41,24,1521,96,183,0.149591837
"421",11,37,0.274305555555556,"421",47335,711,"北京市",2019,8.29,80.18,81658,1.4,16851.95,105.6,32903,14735.7,6.35,13,5613,11.7,430,-0.052302891
"422",12,37,0.157407407407407,"332",47335,408,"天津市",1355,8.58,78.89,85213,3.6,8744.77,104.9,26920.9,12321.2,2.17,0,4329,18,450,0.062547995
"423",13,37,0.029320987654321,"300",47335,76,"河北省",7241,13.02,74.97,33969,3.8,3982.85,105.7,18292.2,7119.7,7.11,18,2006,88.1,265,0.125416784
"424",14,37,0.0165895061728395,"509",47335,43,"山西省",3593,10.47,74.92,31357,3.5,3432.71,105.2,18123.9,5601.4,3.25,14,2202,91.7,231,-0.015569257
"425",15,37,0.0138888888888889,"902",47335,36,"内蒙古自治区",2482,8.94,74.44,57974,3.8,3782.93,105.6,20407.6,6641.6,4.11,8,1920,84.8,299,0.074390798
"426",21,37,0.0347222222222222,"978",47335,90,"辽宁省",4383,5.71,76.38,50760,3.7,4732.65,105.2,20466.8,8296.5,9.6,291,2712,118.6,296,0.050532741
"427",22,37,0.0227623456790123,"1272",47335,59,"吉林省",2749,6.53,76.18,38460,3.7,4363.89,105.2,17796.6,7510,3.87,15,2807,115.6,228,0.196569783
